nodeID,xcoord,ycoord,floor,building,nodeType,longName,shortName,teamAssigned,xcoord3d,ycoord3d
GHALL005L1,1688.0,2131.0,L1,Shapiro,HALL,Hallway MapNode 5 Floor L1,Hall,Team G,1292.0,1956.0
GHALL006L1,1665.0,2116.0,L1,Shapiro,HALL,Hallway MapNode 6 Floor L1,Hall,Team G,1281.0,1946.0
GSTAI008L1,1720.0,2131.0,L1,Shapiro,STAI,Stairs MapNode 8 Floor L1,L1 Stairs,Team G,1316.0,1967.0
GELEV00QL2,1625.0,2089.0,L2,Shapiro,ELEV,Elevator Q MapNode 6 Floor L2,Elevator Q L2,Team G,1256.0,1940.0
GHALL001L2,1730.0,1585.0,L2,Shapiro,HALL,Hallway MapNode 1 Floor L2,Hall,Team G,1529.0,1695.0
GHALL005L2,1642.0,2089.0,L2,Shapiro,HALL,Hallway MapNode 5 Floor L2,Hall,Team G,1278.0,1947.0
GHALL007L2,1578.0,2089.0,L2,Shapiro,HALL,Hallway MapNode 7 Floor L2,Hall,Team G,1229.0,1928.0
GHALL008L2,1577.0,2195.0,L2,Shapiro,HALL,Hallway MapNode 8 Floor L2,Hall,Team G,1185.0,1986.0
GHALL009L2,1578.0,2032.0,L2,Shapiro,HALL,Hallway MapNode 9 Floor L2,Hall,Team G,1250.0,1898.0
GHALL010L2,1550.0,2032.0,L2,Shapiro,HALL,Hallway MapNode 10 Floor L2,Hall,Team G,1229.0,1890.0
GHALL011L2,1550.0,1966.0,L2,Shapiro,HALL,Hallway MapNode 11 Floor L2,Hall,Team G,1251.0,1856.0
GHALL012L2,1512.0,1967.0,L2,Shapiro,HALL,Hallway MapNode 12 Floor L2,Hall,Team G,1223.0,1845.0
GHALL013L2,1512.0,1910.0,L2,Shapiro,HALL,Hallway MapNode 13 Floor L2,Hall,Team G,1244.0,1818.0
GHALL016L2,1512.0,1702.0,L2,Shapiro,HALL,Hallway MapNode 16 Floor L2,Hall,Team G,1318.0,1703.0
GHALL017L2,1512.0,1539.0,L2,Shapiro,HALL,Hallway MapNode 17 Floor L2,Hall,Team G,1385.0,1616.0
GLABS003L2,1729.0,2089.0,L2,Shapiro,LABS,Cardiovascular Imaging Center Floor L2,Cardiovascular Imaging Center,Team G,1336.0,1972.0
GLABS014L2,1512.0,1844.0,L2,Shapiro,LABS,Cardiac Stress Test Lab Floor L2,Cardiac Stress Test Lab,Team G,1270.0,1777.0
GLABS015L2,1512.0,1812.0,L2,Shapiro,LABS,CVRR Floor L2,CVRR,Team G,1281.0,1762.0
GREST004L2,1680.0,2090.0,L2,Shapiro,REST,Restroom MapNode 4 Floor L2,Restroom Shapiro L2,Team G,1304.0,1958.0
HHALL00102,1875.0,925.0,02,Tower,HALL,Hallway Connector 1 Floor 2,Hallway H00102,Team H,1840.0,1296.0
HHALL00202,1955.0,900.0,02,Tower,HALL,Hallway Connector 2 Floor 2,Hallway H00202,Team H,1920.0,1300.0
HRETL00102,1935.0,860.0,02,Tower,RETL,Garden Cafe,Garden Cafe,Team H,1901.0,1262.0
HHALL00302,2035.0,900.0,02,Tower,HALL,Hallway Connector 3 Floor 2,Hallway H00302,Team H,1972.0,1330.0
HSTAI00102,2060.0,880.0,02,Tower,STAI,Stairwell 1 Floor 2,Stairwell 0102,Team H,2000.0,1316.0
HHALL00402,1875.0,1025.0,02,Tower,HALL,Hallway Connector 4 Floor 2,Hallway H00402,Team H,1811.0,1342.0
HHALL00502,1825.0,1025.0,02,Tower,HALL,Hallway Connector 5 Floor 2,Hallway H00502,Team H,1770.0,1340.0
HRETL00202,1615.0,1025.0,02,Tower,RETL,Vending Machine Floor 2?,Vending Machine,Team H,1640.0,1286.0
HBATH00102,1605.0,1008.0,02,Tower,BATH,Bathroom 1 Tower Floor 2,Bathroom 0102,Team H,1626.0,1268.0
HRETL00302,1825.0,1080.0,02,Tower,RETL,Gift Shop Tower Floor 2,Gift Shop,Team H,1775.0,1364.0
HHALL00602,1775.0,1080.0,02,Tower,HALL,Hallway Connector 6 Floor 2,Hallway H00602,Team H,1733.0,1351.0
HHALL00702,1740.0,1165.0,02,Tower,HALL,Hallway Connector 7 Floor 2,Hallway H00702,Team H,1662.0,1395.0
HSTAI00202,1695.0,1165.0,02,Tower,STAI,Stairwell 2 Tower Floor 2,Stairwell 0202,Team H,1632.0,1382.0
HHALL00802,1740.0,1230.0,02,Tower,HALL,Hallway Connector 8 Floor 2,Hallway H00802,Team H,1640.0,1423.0
HSTAI00302,1790.0,1230.0,02,Tower,STAI,Escalator 1 Floor 2,Escalator 1 Floor 2,Team H,1679.0,1440.0
HHALL00902,1740.0,1280.0,02,Tower,HALL,Hallway Connector 9 Floor 2,Hallway H00902,Team H,1621.0,1443.0
HHALL01002,2055.0,1280.0,02,Tower,HALL,Hallway Connector 10 Floor 2,Hallway H01002,Team H,1852.0,1536.0
HDEPT00102,2055.0,1330.0,02,Tower,DEPT,Endoscopy,Endoscopy,Team H,1835.0,1567.0
HHALL00503,1680.0,1290.0,03,Tower,HALL,Hallway Connector 5 Floor 3,Hallway H00502,Team H,1571.0,1416.0
HSTAI00103,1680.0,1275.0,03,Tower,STAI,Stairwell 1 Floor 3,Stairwell,Team H,1589.0,1398.0
HHALL00403,1325.0,1290.0,03,Tower,HALL,Hallway Connector 4 Floor 3,Hallway H00403,Team H,1337.0,1325.0
HHALL00303,1325.0,985.0,03,Tower,HALL,Hallway Connector 3 Floor 3,Hallway H00303,Team H,1450.0,1158.0
HHALL00203,1235.0,985.0,03,Tower,HALL,Hallway Connector 2 Floor 3,Hallway H00203,Team H,1382.0,1132.0
HLABS00103,1235.0,865.0,03,Tower,LABS,Reproductive Endocrine Labs,Reproductive Endocrine Labs,Team H,1412.0,1092.0
HHALL00103,1325.0,655.0,03,Tower,HALL,Hallway Connector 1 Floor 3,Hallway H00103,Team H,1565.0,982.0
HHALL00603,1735.0,925.0,03,Tower,HALL,Hallway Connector 6 Floor 3,Hallway H00603,Team H,1766.0,1225.0
HHALL00703,1735.0,900.0,03,Tower,HALL,Hallway Connector 7 Floor 3,Hallway H00703,Team H,1778.0,1214.0
HDEPT00103,1725.0,900.0,03,Tower,DEPT,Dialysis Waiting Room,Dialysis WR,Team H,1765.0,1220.0
HHALL00803,1735.0,865.0,03,Tower,HALL,Hallway Connector 8 Floor 3,Hallway H00803,Team H,1786.0,1202.0
HSERV00103,1750.0,865.0,03,Tower,SERV,Nursing Room,Nursing Room,Team H,1812.0,1194.0
HHALL00903,1735.0,820.0,03,Tower,HALL,Hallway Connector 9 Floor 3,Hallway H00903,Team H,1801.0,1180.0
HHALL01003,1785.0,820.0,03,Tower,HALL,Hallway Connector 10 Floor 3,Hallway H01003,Team H,1849.0,1192.0
HBATH00103,1785.0,830.0,03,Tower,BATH,Bathroom 1 Tower Floor 3,Bathroom 0103,Team H,1845.0,1200.0
HHALL01103,1690.0,820.0,03,Tower,HALL,Hallway Connector 11 Floor 3,Hallway H01103,Team H,1777.0,1170.0
HDEPT00203,1690.0,830.0,03,Tower,DEPT,MICU 3BC Waiting Room,MICU 3BC WR,Team H,1772.0,1177.0
HHALL01203,1600.0,820.0,03,Tower,HALL,Hallway Connector 12 Floor 3,Hallway H01203,Team H,1707.0,1145.0
HHALL01303,1600.0,1030.0,03,Tower,HALL,Hallway Connector 13 Floor 3,Hallway H01303,Team H,1630.0,1257.0
HHALL01403,1735.0,1030.0,03,Tower,HALL,Hallway Connector 14 Floor 3,Hallway H01403,Team H,1728.0,1292.0
HHALL01503,1735.0,985.0,03,Tower,HALL,Hallway Connector 15 Floor 3,Hallway H01503,Team H,1744.0,1269.0
HBATH00203,1750.0,985.0,03,Tower,BATH,Bathroom 2 Tower Floor 3,Bathroom 0203,Team H,1754.0,1274.0
IHALL00103,2255.0,1290.0,03,45 Francis,HALL,Hallway Node 1,H1,Team I,1974.0,1555.0
IHALL00203,2323.0,1290.0,03,45 Francis,HALL,Hallway Node 2,H2,Team I,2059.0,1586.0
IHALL00303,2448.0,1290.0,03,45 Francis,HALL,Hallway Node 3,H3,Team I,2152.0,1620.0
IHALL00403,2570.0,1290.0,03,45 Francis,HALL,Hallway Node 4,H4,Team I,2242.0,1653.0
IHALL00503,2730.0,1290.0,03,45 Francis,HALL,Hallway Node 5,H5,Team I,2356.0,1694.0
IHALL00603,2772.0,1290.0,03,45 Francis,HALL,Hallway Node 6,H6,Team I,2388.0,1705.0
IHALL00703,2772.0,1227.0,03,45 Francis,HALL,Hallway Node 7,H7,Team I,2408.0,1679.0
IHALL00803,2772.0,1147.0,03,45 Francis,HALL,Hallway Node 8,H8,Team I,2435.0,1640.0
IHALL00903,2649.0,1075.0,03,45 Francis,HALL,Hallway Node 9,H9,Team I,2376.0,1559.0
IHALL01003,2772.0,1075.0,03,45 Francis,HALL,Hallway Node 10,H10,Team I,2462.0,1591.0
IHALL01103,2922.0,1075.0,03,45 Francis,HALL,Hallway Node 11,H11,Team I,2573.0,1630.0
IHALL01203,2220.0,1034.0,03,45 Francis,HALL,Hallway Node 12,H12,Team I,2080.0,1425.0
IHALL01303,2323.0,1034.0,03,45 Francis,HALL,Hallway Node 13,H13,Team I,2149.0,1451.0
IHALL01403,2323.0,993.0,03,45 Francis,HALL,Hallway Node 14,H14,Team I,2166.0,1430.0
IHALL01503,2220.0,944.0,03,45 Francis,HALL,Hallway Node 15,H15,Team I,2114.0,1376.0
IHALL01603,2252.0,851.0,03,45 Francis,HALL,Hallway Node 16,H16,Team I,2172.0,1337.0
IHALL01703,2323.0,851.0,03,45 Francis,HALL,Hallway Node 17,H17,Team I,2215.0,1352.0
IHALL01803,2362.0,851.0,03,45 Francis,HALL,Hallway Node 18,H18,Team I,2248.0,1364.0
IHALL01903,2492.0,851.0,03,45 Francis,HALL,Hallway Node 19,H19,Team I,2347.0,1400.0
IHALL02003,2597.0,851.0,03,45 Francis,HALL,Hallway Node 20,H20,Team I,2422.0,1428.0
IHALL02203,2362.0,764.0,03,45 Francis,HALL,Hallway Node 22,H22,Team I,2280.0,1317.0
IREST00103,2255.0,1255.0,03,45 Francis,REST,Restroom 1 - Family,R1,Team I,1985.0,1538.0
IREST00203,2570.0,1257.0,03,45 Francis,REST,Restroom 2,R2,Team I,2252.0,1639.0
IREST00303,2745.0,1147.0,03,45 Francis,REST,Restroom 3,R3,Team I,2411.0,1628.0
IREST00403,2300.0,1018.0,03,45 Francis,REST,Restroom 4 - M wheelchair,R4,Team I,2142.0,1434.0
IREST00503,2277.0,995.0,03,45 Francis,REST,Restroom 5 - F wheelchair,R5,Team I,2117.0,1415.0
IDEPT00103,2323.0,1328.0,03,45 Francis,DEPT,Center for Infertility and Reproductive Surgery,D1,Team I,2049.0,1607.0
IDEPT00203,2448.0,1328.0,03,45 Francis,DEPT,Gynecology Oncology MIGS,D2,Team I,2139.0,1640.0
IDEPT00303,2730.0,1315.0,03,45 Francis,DEPT,General Surgical Specialties Suite A,D3,Team I,2349.0,1712.0
IDEPT00403,2738.0,1227.0,03,45 Francis,DEPT,General Surgical Specialties Suite B,D4,Team I,2387.0,1668.0
IDEPT00503,2868.0,1075.0,03,45 Francis,DEPT,Urology,D5,Team I,2529.0,1616.0
IDEPT00603,2333.0,764.0,03,45 Francis,DEPT,Maternal Fetal Practice,D6,Team I,2260.0,1304.0
IDEPT00703,2400.0,764.0,03,45 Francis,DEPT,Obstetrics,D7,Team I,2305.0,1319.0
IDEPT00803,2492.0,887.0,03,45 Francis,DEPT,Fetal Med & Genetics,D8,Team I,2330.0,1422.0
IDEPT00903,2631.0,851.0,03,45 Francis,DEPT,Gynecology,D9,Team I,2442.0,1435.0
WELEV00E01,3265.0,830.0,01,45 Francis,ELEV,Elevator E Floor 1,Elevator E1,Team E,2902.0,1634.0
WELEV00E02,3235.0,880.0,02,45 Francis,ELEV,Elevator E Floor 2,Elevator E2,Team B,2865.0,1609.0
WELEV00F01,3050.0,980.0,01,45 Francis,ELEV,Elevator F Floor 1,Elevator F1,Team E,2690.0,1666.0
WELEV00F02,3075.0,960.0,02,45 Francis,ELEV,Elevator F Floor 2,Elevator F2,Team B,2723.0,1641.0
WELEV00G01,2935.0,900.0,01,45 Francis,ELEV,Elevator G Floor 1,Elevator G1,Team E,2632.0,1596.0
WELEV00G02,2945.0,870.0,02,45 Francis,ELEV,Elevator G Floor 2,Elevator G2,Team B,2663.0,1534.0
WELEV00HL1,2715.0,1070.0,L1,45 Francis,ELEV,Elevator H Floor L1,Elevator HL1,Team C,2419.0,1648.0
WELEV00H01,2735.0,1070.0,01,45 Francis,ELEV,Elevator H Floor 1,Elevator H1,Team E,2427.0,1619.0
WELEV00H02,2725.0,1065.0,02,45 Francis,ELEV,Elevator H Floor 2,Elevator H2,Team B,2416.0,1614.0
WELEV00H03,2715.0,1075.0,03,45 Francis,ELEV,Elevator H Floor 3,Elevator H3,Team I,2420.0,1565.0
WELEV00JL2,2360.0,805.0,L2,45 Francis,ELEV,Elevator J Floor L2,Elevator JL2,Team C,2264.0,1435.0
WELEV00JL1,2360.0,800.0,L1,45 Francis,ELEV,Elevator J Floor L1,Elevator JL1,Team C,2268.0,1409.0
WELEV00J01,2385.0,810.0,01,45 Francis,ELEV,Elevator J Floor 1,Elevator J1,Team E,2262.0,1391.0
WELEV00J02,2385.0,800.0,02,45 Francis,ELEV,Elevator J Floor 2,Elevator J2,Team B,2269.0,1367.0
WELEV00J03,2365.0,800.0,03,45 Francis,ELEV,Elevator J Floor 3,Elevator J3,Team I,2263.0,1335.0
WELEV00KL2,2215.0,975.0,L2,45 Francis,ELEV,Elevator K Floor L2,Elevator KL2,Team C,2097.0,1494.0
WELEV00KL1,2220.0,975.0,L1,45 Francis,ELEV,Elevator K Floor L1,Elevator KL1,Team C,2098.0,1474.0
WELEV00K01,2240.0,985.0,01,45 Francis,ELEV,Elevator K Floor 1,Elevator K1,Team E,2093.0,1448.0
WELEV00K02,2240.0,965.0,02,45 Francis,ELEV,Elevator K Floor 2,Elevator K2,Team B,2099.0,1418.0
WELEV00K03,2220.0,985.0,03,45 Francis,ELEV,Elevator K Floor 3,Elevator K3,Team I,2095.0,1394.0
WELEV00LL2,1785.0,925.0,L2,Tower,ELEV,Elevator L Floor L2,Elevator LL2,Team C,1804.0,1340.0
WELEV00LL1,1785.0,925.0,L1,Tower,ELEV,Elevator L Floor L1,Elevator LL1,Team C,1804.0,1315.0
WELEV00L01,1810.0,930.0,01,Tower,ELEV,Elevator L Floor 1,Elevator L1,Team F,1806.0,1290.0
WELEV00L02,1805.0,925.0,02,Tower,ELEV,Elevator L Floor 2,Elevator L2,Team H,1804.0,1261.0
WELEV00L03,1790.0,925.0,03,Tower,ELEV,Elevator L Floor 3,Elevator L3,Team H,1804.0,1233.0
WELEV00ML2,1820.0,1280.0,L2,Tower,ELEV,Elevator M Floor L2,Elevator ML2,Team C,1695.0,1555.0
WELEV00ML1,1820.0,1285.0,L1,Tower,ELEV,Elevator M Floor L1,Elevator ML1,Team C,1695.0,1535.0
WELEV00M01,1810.0,1280.0,01,Tower,ELEV,Elevator M Floor 1,Elevator M1,Team F,1669.0,1481.0
WELEV00M02,1825.0,1280.0,02,Tower,ELEV,Elevator M Floor 2,Elevator M2,Team H,1682.0,1458.0
WELEV00M03,1815.0,1290.0,03,Tower,ELEV,Elevator M Floor 3,Elevator M3,Team H,1706.0,1440.0
WHALL001L2,1745.0,1525.0,L2,Tower,HALL,Hallway Connector 1 Floor L2,Hallway W01L2,Team C,1555.0,1665.0
WHALL002L2,1745.0,1540.0,L2,Shapiro,HALL,Hallway Connector 2 Floor L2,Hallway W02L2,Team G,1547.0,1681.0
WHALL00101,2160.0,910.0,01,45 Francis,HALL,Hallway Connector 1 Floor 1,Hallway W0101,Team F,2042.0,1381.0
WHALL00201,2175.0,910.0,01,45 Francis,HALL,Hallway Connector 2 Floor 1,Hallway W0201,Team E,2061.0,1388.0
WHALL00103,2060.0,1290.0,03,45 Francis,HALL,Hallway Connector 1 Floor 3,Hallway W0103,Team H,1869.0,1514.0
WHALL00203,2080.0,1290.0,03,45 Francis,HALL,Hallway Connector 2 Floor 3,Hallway W0203,Team I,1886.0,1524.0
WHALL00102,3345.0,865.0,02,45 Francis,HALL,Hallway Connector 1 Floor 2,Hallway W0102,Team B,2943.0,1665.0
WHALL00202,3360.0,860.0,02,15 Francis,HALL,Hallway Connector 2 Floor 2,Hallway W0202,Team D,2959.0,1662.0
WHALL00302,2085.0,900.0,02,45 Francis,HALL,Hallway Connector 3 Floor 2,Hallway W0302,Team H,2017.0,1338.0
WHALL00402,2105.0,900.0,02,45 Francis,HALL,Hallway Connector 4 Floor 2,Hallway W0402,Team B,2032.0,1343.0
WHALL00502,2085.0,1280.0,02,45 Francis,HALL,Hallway Connector 5 Floor 2,Hallway W0502,Team H,1912.0,1559.0
WHALL00602,2105.0,1280.0,02,45 Francis,HALL,Hallway Connector 6 Floor 2,Hallway W0602,Team B,1930.0,1565.0
WHALL00702,1740.0,1500.0,02,Tower,HALL,Hallway Connector 7 Floor 2,Hallway W0702,Team H,1547.0,1556.0
WHALL00802,1720.0,1745.0,02,Shapiro,HALL,Hallway Connector 8 Floor 2,Hallway W0802,Team G,1456.0,1693.0
WHALL00902,1690.0,2240.0,02,Shapiro,HALL,Hallway Connector 9 Floor 2,Hallway W0902,Team G,1256.0,1974.0
WHALL01002,1690.0,2455.0,02,BTM,HALL,Hallway Connector 10 Floor 2,Hallway W1002,Team A,1186.0,2085.0
